id,femaDeclarationString,disasterNumber,state,declarationType,declarationTypeLabel,declarationDate,declarationYear,declarationMonth,declarationMonthName,declarationQuarter,declarationMonthYear,fyDeclared,incidentType,declarationTitle,designatedArea,region,femaRegion,incidentBeginDate,incidentEndDate,disasterCloseoutDate,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,declarationRequestNumber,lastIAFilingDate,incidentId,designatedIncidentTypes,lastRefresh
edb4ff46-8e01-46a6-8857-f4af355592ae,DR-4738-GA,4738,GA,DR,Major Disaster,2023-09-07,2023,9,September,3,2023-09,2023,Hurricane,HURRICANE IDALIA,Bulloch (County),4,Region 4,2023-08-30,2023-08-30,,0,0,1,1,0,13,31,99031,23119,2023-11-06,2023082403,"2,4,W,F,H,T",2025-03-25 15:35:55.159
57dfc86e-509f-447a-9a77-c08cf4d0cec1,DR-4734-FL,4734,FL,DR,Major Disaster,2023-08-31,2023,8,August,3,2023-08,2023,Hurricane,HURRICANE IDALIA,Gadsden (County),4,Region 4,2023-08-27,2023-09-04,,0,0,1,1,0,12,39,99039,23113,2023-11-29,2023082403,"4,W,H",2025-03-25 15:35:55.159
3d597a66-e33b-4cca-9328-2da83992705e,EM-3596-FL,3596,FL,EM,Emergency,2023-08-28,2023,8,August,3,2023-08,2023,Tropical Storm,TROPICAL STORM IDALIA,Gulf (County),4,Region 4,2023-08-27,2023-09-04,2023-09-20,0,0,1,0,0,12,45,99045,23108,,2023082403,"4,W",2024-08-27 18:22:14.800
9f316629-af41-4ed0-b13f-b736cf58965d,DR-4730-AK,4730,AK,DR,Major Disaster,2023-08-23,2023,8,August,3,2023-08,2023,Flood,FLOODING,Kuspuk Regional Educational Attendance Area,10,Region 10,2023-05-12,2023-06-03,,1,0,1,1,0,2,50,42240,23085,2023-12-22,2023063001,F,2024-08-27 18:22:14.800
b8a7320a-4855-4261-95ac-ed45946f62d0,DR-4726-MT,4726,MT,DR,Major Disaster,2023-08-12,2023,8,August,3,2023-08,2023,Flood,FLOODING,Valley (County),8,Region 8,2023-04-10,2023-04-26,,0,0,1,1,0,30,105,99105,23062,,2023052603,F,2024-08-27 18:22:14.800
83219e8c-9c5c-417e-b74c-921d134f1a1d,DR-4722-MN,4722,MN,DR,Major Disaster,2023-07-19,2023,7,July,3,2023-07,2023,Flood,SEVERE STORMS AND FLOODING,Morrison (County),5,Region 5,2023-04-11,2023-04-30,,0,0,1,1,0,27,97,99097,23069,,2023051001,"W,F",2025-03-25 15:35:55.159
41c7f24d-cf40-4457-bf69-309e6720a939,DR-4717-ND,4717,ND,DR,Major Disaster,2023-07-05,2023,7,July,3,2023-07,2023,Flood,FLOODING,Hettinger (County),8,Region 8,2023-04-10,2023-05-06,,0,0,1,1,0,38,41,99041,23058,,2023052601,F,2024-08-27 18:22:14.800
dee00f01-1f19-4ae6-b7a6-df3ece48bc7b,DR-4711-KY,4711,KY,DR,Major Disaster,2023-05-09,2023,5,May,2,2023-05,2023,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Clay (County),4,Region 4,2023-02-15,2023-02-20,,0,0,1,1,0,21,51,99051,23027,,2023030102,"2,M,W,F",2025-03-25 15:35:55.159
7e106a42-f00d-425d-97cf-5506a243092c,DR-4704-IN,4704,IN,DR,Major Disaster,2023-04-15,2023,4,April,2,2023-04,2023,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",Howard (County),5,Region 5,2023-03-31,2023-04-01,,1,0,0,1,0,18,67,99067,23039,2023-06-14,2023041003,"2,W,F,T",2025-03-25 15:35:55.159
803ea23b-95a2-471a-b629-0cbafc825adf,DR-4702-KY,4702,KY,DR,Major Disaster,2023-04-10,2023,4,April,2,2023-04,2023,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",Hancock (County),4,Region 4,2023-03-03,2023-03-04,,0,0,1,1,0,21,91,99091,23029,,2023022801,"2,M,W,F,T",2025-03-25 15:35:55.159
0a8da230-0091-45df-9c5c-ab413a9c2f99,DR-4699-CA,4699,CA,DR,Major Disaster,2023-04-03,2023,4,April,2,2023-04,2023,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",San Benito (County),9,Region 9,2023-02-21,2023-07-10,,1,0,1,1,0,6,69,99069,23028,2023-09-01,2023030901,"2,5,M,O,W,F",2025-03-25 15:35:55.159
036dc1cf-79c1-4d62-bfec-49b9b5cb34c6,EM-3592-CA,3592,CA,EM,Emergency,2023-03-10,2023,3,March,1,2023-03,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Placer (County),9,Region 9,2023-03-09,2023-07-10,,0,0,1,0,0,6,61,99061,23021,,2023030901,"M,S,W,F",2025-03-25 15:35:55.159
646c1984-e4d7-4fad-a7e7-40ebca5c3389,DR-4686-ND,4686,ND,DR,Major Disaster,2023-02-05,2023,2,February,1,2023-02,2023,Snowstorm,"SEVERE WINTER STORM, SNOWSTORM, AND STRAIGHT-LINE WINDS",Wells (County),8,Region 8,2022-11-09,2022-11-11,,0,0,1,1,0,38,103,99103,23003,,2022121601,"2,5,S",2024-08-27 18:22:14.800
19f3a135-f9a6-43a0-95ce-72829169fb48,DR-4683-CA,4683,CA,DR,Major Disaster,2023-01-14,2023,1,January,1,2023-01,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Merced (County),9,Region 9,2022-12-27,2023-01-31,,1,0,1,1,0,6,47,99047,23004,2023-03-16,2023010401,"5,M,W,F",2025-03-25 15:35:55.159
91dbac4c-a6ff-4980-8f89-18ad5c0a2207,DR-4680-FL,4680,FL,DR,Major Disaster,2022-12-13,2022,12,December,4,2022-12,2023,Hurricane,HURRICANE NICOLE,Hamilton (County),4,Region 4,2022-11-07,2022-11-30,,0,0,1,1,0,12,47,99047,22104,2023-02-13,2022110701,"4,H",2024-08-27 18:22:14.800
1aef0ae2-333c-462b-b10a-461630103fb1,DR-4677-SC,4677,SC,DR,Major Disaster,2022-11-21,2022,11,November,4,2022-11,2023,Hurricane,HURRICANE IAN,Richland (County),4,Region 4,2022-09-25,2022-10-04,,0,0,1,1,0,45,79,99079,22099,2023-01-23,2022092201,H,2024-08-27 18:22:14.800
b6c55edb-cc7a-4866-b65e-ac3ccc48f8f8,EM-3587-FL,3587,FL,EM,Emergency,2022-11-08,2022,11,November,4,2022-11,2023,Tropical Storm,TROPICAL STORM NICOLE,Wakulla (County),4,Region 4,2022-11-07,2022-11-30,2023-02-21,0,0,1,0,0,12,129,99129,22101,,2022110701,"4,H",2024-08-27 18:22:14.800
8c601bc9-1f64-431c-aa69-afd186b30546,EM-3586-NC,3586,NC,EM,Emergency,2022-10-01,2022,10,October,4,2022-10,2023,Hurricane,HURRICANE IAN,Rutherford (County),4,Region 4,2022-09-28,2022-10-04,,0,0,1,0,0,37,161,99161,22091,,2022092201,,2024-08-27 18:22:14.800
4258fc42-8c4d-41ad-b757-6b7ba00ea33a,DR-4673-FL,4673,FL,DR,Major Disaster,2022-09-29,2022,9,September,3,2022-09,2022,Hurricane,HURRICANE IAN,Bay (County),4,Region 4,2022-09-23,2022-11-04,,0,0,1,1,0,12,5,99005,22088,2023-01-12,2022092201,,2024-08-27 18:22:14.800
26cf5f87-142f-4bc0-9907-34e7c481a83c,DR-4673-FL,4673,FL,DR,Major Disaster,2022-09-29,2022,9,September,3,2022-09,2022,Hurricane,HURRICANE IAN,Charlotte (County),4,Region 4,2022-09-23,2022-11-04,,1,0,1,1,0,12,15,99015,22088,2023-01-12,2022092201,,2024-08-27 18:22:14.800
e440cd9f-4ed8-4519-bdd2-9e94061abe29,EM-3584-FL,3584,FL,EM,Emergency,2022-09-24,2022,9,September,3,2022-09,2022,Hurricane,TROPICAL STORM IAN,Sumter (County),4,Region 4,2022-09-23,2022-11-04,2023-02-22,0,0,1,0,0,12,119,99119,22087,,2022092201,,2024-08-27 18:22:14.800
04eac12a-83bc-4e56-9566-f892e00641d0,DR-4671-PR,4671,PR,DR,Major Disaster,2022-09-21,2022,9,September,3,2022-09,2022,Hurricane,HURRICANE FIONA,Maricao (Municipio),2,Region 2,2022-09-17,2022-09-21,,1,0,1,1,0,72,93,99093,22085,2022-11-21,2022091201,,2024-08-27 18:22:14.800
cc9f88b8-2bd6-4ed0-905c-e33f9f5296f4,EM-3583-PR,3583,PR,EM,Emergency,2022-09-18,2022,9,September,3,2022-09,2022,Hurricane,TROPICAL STORM FIONA,Hormigueros (Municipio),2,Region 2,2022-09-17,2022-09-21,2022-10-20,0,0,1,0,0,72,67,99067,22084,,2022091201,,2024-08-27 18:22:14.800
a23c8da2-67b3-4aa3-93f4-6121dbb3ea06,FM-5450-CA,5450,CA,FM,Fire Management Assistance,2022-09-02,2022,9,September,3,2022-09,2022,Fire,MILL FIRE,Siskiyou (County),9,Region 9,2022-09-02,2022-09-09,,0,0,1,1,0,6,93,99093,22076,,2022090301,,2024-08-27 18:22:14.800
f4a64d09-e598-4c2c-8e8e-ddcf612eb9be,DR-4662-NE,4662,NE,DR,Major Disaster,2022-07-27,2022,7,July,3,2022-07,2022,Severe Storm,SEVERE STORMS AND STRAIGHT-LINE WINDS,Boone (County),7,Region 7,2022-05-12,2022-05-12,,0,0,1,1,0,31,11,99011,22057,,2022060701,,2024-08-27 18:22:14.800
d983fd25-47ae-4335-b17d-d027c19ccdd4,DR-4660-ND,4660,ND,DR,Major Disaster,2022-07-13,2022,7,July,3,2022-07,2022,Severe Storm,SEVERE WINTER STORM AND FLOODING,Renville (County),8,Region 8,2022-04-22,2022-05-25,,0,0,1,1,0,38,75,99075,22051,,2022062801,,2024-08-27 18:22:14.800
26bf7459-6f95-4922-a2a1-04a5ac42d49a,DR-4655-MT,4655,MT,DR,Major Disaster,2022-06-16,2022,6,June,2,2022-06,2022,Flood,SEVERE STORM AND FLOODING,Sweet Grass (County),8,Region 8,2022-06-10,2022-07-05,,0,0,1,1,0,30,97,99097,22050,2022-08-29,2022061501,,2024-08-27 18:22:14.800
c7949c03-c14f-4160-8a6e-1339441f0a7b,DR-4650-WA,4650,WA,DR,Major Disaster,2022-03-29,2022,3,March,1,2022-03,2022,Flood,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN",Franklin (County),10,Region 10,2021-12-26,2022-01-15,,0,0,1,1,0,53,21,99021,22020,,2022010701,,2024-08-27 18:22:14.800
b6771be6-22e3-487d-ae84-62563d996f3c,DR-4643-KY,4643,KY,DR,Major Disaster,2022-02-27,2022,2,February,1,2022-02,2022,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES",Boyd (County),4,Region 4,2021-12-31,2022-01-02,,0,0,1,1,0,21,19,99019,22010,,2021123102,,2024-08-27 18:22:14.800
79bf1eae-00e8-49ce-aa5c-f86197bc576f,DR-4640-KS,4640,KS,DR,Major Disaster,2022-02-17,2022,2,February,1,2022-02,2022,Severe Storm,SEVERE STORMS AND STRAIGHT LINE WINDS,Stanton (County),7,Region 7,2021-12-15,2021-12-15,,0,0,1,1,0,20,187,99187,22007,,2022010301,,2024-08-27 18:22:14.800
d9797cb6-4ac6-425f-b0ef-b88acde01295,DR-4635-WA,4635,WA,DR,Major Disaster,2022-01-05,2022,1,January,1,2022-01,2022,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",Whatcom (County),10,Region 10,2021-11-05,2021-12-02,,1,0,1,1,0,53,73,99073,22002,2022-03-07,2021111801,,2024-08-27 18:22:14.800
4adb3ec9-ab55-4f76-9b09-7df578e3058b,EM-3575-KY,3575,KY,EM,Emergency,2021-12-11,2021,12,December,4,2021-12,2022,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, AND TORNADOES",Muhlenberg (County),4,Region 4,2021-12-10,2021-12-11,2022-03-16,0,0,1,0,0,21,177,99177,21121,,2021121201,,2024-08-27 18:22:14.800
df33855f-ae8d-47d4-a4db-ae3f7698642c,DR-4626-MS,4626,MS,DR,Major Disaster,2021-10-22,2021,10,October,4,2021-10,2022,Hurricane,HURRICANE IDA,Pontotoc (County),4,Region 4,2021-08-28,2021-09-01,,0,0,1,1,0,28,115,99115,21110,2021-12-22,2021082601,,2024-08-27 18:22:14.800
f610bde4-bbd9-4818-a2af-3d950f05e0d7,EM-3574-LA,3574,LA,EM,Emergency,2021-09-13,2021,9,September,3,2021-09,2021,Coastal Storm,TROPICAL STORM NICHOLAS,Evangeline (Parish),6,Region 6,2021-09-12,2021-09-18,2023-09-14,0,0,1,0,0,22,39,99039,21101,,2021091001,,2024-08-27 18:22:14.800
8476b453-b9c7-4b66-9dbe-6d0d3de03bee,DR-4617-NC,4617,NC,DR,Major Disaster,2021-09-08,2021,9,September,3,2021-09,2021,Hurricane,REMNANTS OF TROPICAL STORM FRED,Madison (County),4,Region 4,2021-08-16,2021-08-18,,0,0,1,1,0,37,115,99115,21095,2021-11-08,2021080901,,2024-08-27 18:22:14.800
1cf05532-15b8-4ee2-8f43-b33b5edd9c7f,EM-3573-NJ,3573,NJ,EM,Emergency,2021-09-02,2021,9,September,3,2021-09,2021,Hurricane,REMNANTS OF HURRICANE IDA,Essex (County),2,Region 2,2021-09-01,2021-09-03,2022-02-07,0,0,1,0,0,34,13,99013,21094,,2021082601,,2024-08-27 18:22:14.800
56de1f40-ea0e-4f97-aa14-dcf43ea9fbcb,DR-4611-LA,4611,LA,DR,Major Disaster,2021-08-29,2021,8,August,3,2021-08,2021,Hurricane,HURRICANE IDA,Bienville (Parish),6,Region 6,2021-08-26,2021-09-03,,0,0,1,1,0,22,13,99013,21091,2021-11-29,2021082601,,2024-08-27 18:22:14.800
731ed962-0c7c-437f-bb0d-4f9b2bb6d0d2,EM-3569-MS,3569,MS,EM,Emergency,2021-08-28,2021,8,August,3,2021-08,2021,Hurricane,HURRICANE IDA,Holmes (County),4,Region 4,2021-08-28,2021-09-01,2022-09-07,0,0,1,0,0,28,51,99051,21090,,2021082601,,2024-08-27 18:22:14.800
1bcc7329-8d2d-43ba-b03f-79b848f873b6,EM-3568-LA,3568,LA,EM,Emergency,2021-08-27,2021,8,August,3,2021-08,2021,Hurricane,TROPICAL STORM IDA,Caldwell (Parish),6,Region 6,2021-08-26,2021-09-03,2024-09-12,0,0,1,0,0,22,21,99021,21089,,2021082601,,2024-09-12 17:02:25.728
0ae1faf4-5dc9-419b-b3d5-ac9af45453e0,EM-3564-CT,3564,CT,EM,Emergency,2021-08-22,2021,8,August,3,2021-08,2021,Hurricane,HURRICANE HENRI,Mashantucket Pequot Indian Reservation,1,Region 1,2021-08-21,2021-08-24,2025-06-13,0,0,1,0,0,9,0,46000,21082,,2021081902,,2025-06-16 14:42:03.229
1fe4e195-c17b-48a4-96d7-bfcd755a9697,EM-3562-FL,3562,FL,EM,Emergency,2021-08-16,2021,8,August,3,2021-08,2021,Hurricane,TROPICAL STORM FRED,Gilchrist (County),4,Region 4,2021-08-13,2021-08-19,2024-09-30,0,0,1,0,0,12,41,99041,21068,,2021080901,,2024-10-01 16:01:32.093
e9f848a4-63f8-44da-8254-b664ce82f78d,EM-3561-FL,3561,FL,EM,Emergency,2021-07-04,2021,7,July,3,2021-07,2021,Severe Storm,TROPICAL STORM ELSA,Pinellas (County),4,Region 4,2021-07-04,2021-07-08,2026-05-14,0,0,1,0,0,12,103,99103,21049,,2021070101,,2026-05-14 18:41:25.408
258e5b13-f86c-4cee-9d86-2140edc27601,DR-4602-VA,4602,VA,DR,Major Disaster,2021-05-10,2021,5,May,2,2021-05,2021,Severe Ice Storm,SEVERE WINTER STORMS,Nottoway (County),3,Region 3,2021-02-11,2021-02-13,,0,0,1,1,0,51,135,99135,21032,,2021021302,,2024-08-27 18:22:14.800
58a7e894-e252-4033-a3fd-051f83e14f6c,DR-4598-MS,4598,MS,DR,Major Disaster,2021-05-04,2021,5,May,2,2021-05,2021,Severe Ice Storm,SEVERE WINTER STORMS,Claiborne (County),4,Region 4,2021-02-11,2021-02-19,,0,0,1,1,0,28,21,99021,21030,,2021021302,,2024-08-27 18:22:14.800
48b98ee5-a879-448d-a5cb-8363c9c35459,DR-4595-KY,4595,KY,DR,Major Disaster,2021-04-23,2021,4,April,2,2021-04,2021,Flood,"SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Jackson (County),4,Region 4,2021-02-27,2021-03-14,,1,0,1,1,0,21,109,99109,21025,2021-07-23,2021030301,,2024-08-27 18:22:14.800
ef1004eb-0585-4985-93f9-b19eee036eb7,DR-4592-KY,4592,KY,DR,Major Disaster,2021-03-31,2021,3,March,1,2021-03,2021,Severe Ice Storm,"SEVERE WINTER STORMS, LANDSLIDES, AND MUDSLIDES",Estill (County),4,Region 4,2021-02-08,2021-02-19,,0,0,1,1,0,21,65,99065,21021,,2021021302,,2024-08-27 18:22:14.800
125f59be-b6cd-4909-b46b-e746df7c5226,DR-4590-LA,4590,LA,DR,Major Disaster,2021-03-09,2021,3,March,1,2021-03,2021,Severe Ice Storm,SEVERE WINTER STORMS,Webster (Parish),6,Region 6,2021-02-11,2021-02-19,,1,0,1,1,0,22,119,99119,21015,2021-05-10,2021021302,,2024-08-27 18:22:14.800
9e7acbba-2c10-4d2a-b362-79ffb0abc06f,DR-4587-OK,4587,OK,DR,Major Disaster,2021-02-24,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORMS,Okfuskee (County),6,Region 6,2021-02-08,2021-02-20,,0,0,1,1,0,40,107,99107,21014,2021-05-25,2021021302,,2024-08-27 18:22:14.800
3dd50b76-b668-402f-8be1-13ed2c4c9771,DR-4586-TX,4586,TX,DR,Major Disaster,2021-02-19,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORMS,Cooke (County),6,Region 6,2021-02-11,2021-02-21,,1,0,1,1,0,48,97,99097,21013,2021-05-20,2021021302,,2024-08-27 18:22:14.800
f7a7a6c0-0e3b-448b-9ab6-19e6213c04dd,DR-4586-TX,4586,TX,DR,Major Disaster,2021-02-19,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORMS,Orange (County),6,Region 6,2021-02-11,2021-02-21,,1,0,1,1,0,48,361,99361,21013,2021-05-20,2021021302,,2024-08-27 18:22:14.800
180c2237-11d8-43fd-a437-1c794f51efbf,DR-4586-TX,4586,TX,DR,Major Disaster,2021-02-19,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORMS,Mcmullen (County),6,Region 6,2021-02-11,2021-02-21,,0,0,1,1,0,48,311,99311,21013,2021-05-20,2021021302,,2024-08-27 18:22:14.800
21880287-0030-4e9b-babe-e5bdf6ae4565,DR-4586-TX,4586,TX,DR,Major Disaster,2021-02-19,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORMS,Garza (County),6,Region 6,2021-02-11,2021-02-21,,0,0,1,1,0,48,169,99169,21013,2021-05-20,2021021302,,2024-08-27 18:22:14.800
af1c3070-66c5-4a95-a82b-656ffce5a18b,EM-3556-LA,3556,LA,EM,Emergency,2021-02-18,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORM,Livingston (Parish),6,Region 6,2021-02-11,2021-02-19,2021-12-07,0,0,1,0,0,22,63,99063,21012,,2021021302,,2024-08-27 18:22:14.800
cac16c9b-5afa-4c7d-97e5-a2829783cf72,EM-3555-OK,3555,OK,EM,Emergency,2021-02-17,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORM,Marshall (County),6,Region 6,2021-02-08,2021-02-20,2022-04-26,0,0,1,0,0,40,95,99095,21011,,2021021302,,2024-08-27 18:22:14.800
f23703d7-bc3f-4ed1-b4ee-a2315fadc21b,EM-3554-TX,3554,TX,EM,Emergency,2021-02-14,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORM,Tarrant (County),6,Region 6,2021-02-11,2021-02-21,2021-05-14,0,0,1,0,0,48,439,99439,21009,,2021021302,,2024-08-27 18:22:14.800
c63c4735-e1cd-4d5f-b9ab-b9855aa6bdd6,EM-3554-TX,3554,TX,EM,Emergency,2021-02-14,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORM,Goliad (County),6,Region 6,2021-02-11,2021-02-21,2021-05-14,0,0,1,0,0,48,175,99175,21009,,2021021302,,2024-08-27 18:22:14.800
5c5406fa-fd2e-4369-9da4-52ab6f9b29e7,EM-3554-TX,3554,TX,EM,Emergency,2021-02-14,2021,2,February,1,2021-02,2021,Severe Ice Storm,SEVERE WINTER STORM,Bee (County),6,Region 6,2021-02-11,2021-02-21,2021-05-14,0,0,1,0,0,48,25,99025,21009,,2021021302,,2024-08-27 18:22:14.800
df3bd50a-25e7-4967-8107-95ffc3603ab1,DR-4584-WA,4584,WA,DR,Major Disaster,2021-02-04,2021,2,February,1,2021-02,2021,Fire,WILDFIRES AND STRAIGHT-LINE WINDS,Douglas (County),10,Region 10,2020-09-01,2020-09-19,,0,0,1,1,0,53,17,99017,20295,,2020091802,,2024-08-27 18:22:14.800
89c43dd5-fe9d-4b2d-ade6-b9db3aaa45f3,DR-4579-GA,4579,GA,DR,Major Disaster,2021-01-12,2021,1,January,1,2021-01,2021,Hurricane,TROPICAL STORM ZETA,Franklin (County),4,Region 4,2020-10-29,2020-10-29,,0,0,1,1,0,13,119,99119,20325,,2020102601,,2024-08-27 18:22:14.800
8ea473d5-a498-4dcf-9cef-90f40b4a85bd,DR-4573-AL,4573,AL,DR,Major Disaster,2020-12-10,2020,12,December,4,2020-12,2021,Hurricane,HURRICANE ZETA,Hale (County),4,Region 4,2020-10-28,2020-10-29,,0,0,1,1,0,1,65,99065,20320,2021-02-08,2020102601,,2024-08-27 18:22:14.800
d60b2c25-cff1-4a28-bf85-d8d52b9cf30d,EM-3549-LA,3549,LA,EM,Emergency,2020-10-27,2020,10,October,4,2020-10,2021,Hurricane,TROPICAL STORM ZETA,West Baton Rouge (Parish),6,Region 6,2020-10-26,2020-10-29,2022-08-10,0,0,1,0,0,22,121,99121,20318,,2020102601,,2024-08-27 18:22:14.800
ac3e5ec5-b707-4d2d-ae88-48f4a8d37766,DR-4570-LA,4570,LA,DR,Major Disaster,2020-10-16,2020,10,October,4,2020-10,2021,Hurricane,HURRICANE DELTA,Grant (Parish),6,Region 6,2020-10-06,2020-10-10,,0,0,1,1,0,22,43,99043,20311,2020-12-16,2020100501,,2024-08-27 18:22:14.800
064a8a00-5c5b-456b-a474-42ddf0f46c08,EM-3548-MS,3548,MS,EM,Emergency,2020-10-08,2020,10,October,4,2020-10,2021,Hurricane,HURRICANE DELTA,Rankin (County),4,Region 4,2020-10-07,2020-10-11,2023-11-21,0,0,1,0,0,28,121,99121,20308,,2020100501,,2024-08-27 18:22:14.800
8229477f-e973-4f4f-952b-53015a69a0f4,EM-3547-LA,3547,LA,EM,Emergency,2020-10-07,2020,10,October,4,2020-10,2021,Hurricane,HURRICANE DELTA,Claiborne (Parish),6,Region 6,2020-10-06,2020-10-10,2021-12-07,0,0,1,0,0,22,27,99027,20307,,2020100501,,2024-08-27 18:22:14.800
7cb1b705-668c-411a-8755-72e5a1ee959d,EM-3546-FL,3546,FL,EM,Emergency,2020-09-15,2020,9,September,3,2020-09,2020,Hurricane,HURRICANE SALLY,Bay (County),4,Region 4,2020-09-14,2020-09-28,2021-01-25,0,0,1,0,0,12,5,99005,20293,,2020091301,,2024-08-27 18:22:14.800
95a4a03f-f552-4351-be8b-f7dd3a6a8de9,EM-3543-LA,3543,LA,EM,Emergency,2020-09-14,2020,9,September,3,2020-09,2020,Hurricane,HURRICANE SALLY,Bienville (Parish),6,Region 6,2020-09-13,2020-09-16,2025-02-27,0,0,1,0,0,22,13,99013,20287,,2020091301,,2025-02-27 18:22:13.483
0a22ddee-86cd-4ced-82f2-dd6d1e8dc53c,EM-3545-AL,3545,AL,EM,Emergency,2020-09-14,2020,9,September,3,2020-09,2020,Hurricane,HURRICANE SALLY,Cullman (County),4,Region 4,2020-09-14,2020-09-16,2021-04-30,0,0,1,0,0,1,43,99043,20291,,2020091301,,2024-08-27 18:22:14.800
5ad27e0b-6952-46af-8e9f-8a6f57a044bb,FM-5361-CA,5361,CA,FM,Fire Management Assistance,2020-09-09,2020,9,September,3,2020-09,2020,Fire,SLATER FIRE,Siskiyou (County),9,Region 9,2020-09-08,,2025-04-29,0,0,1,1,0,6,93,99093,20269,,2020090903,,2025-04-29 14:41:26.589
9026116d-2750-427d-ac94-03537532724a,DR-4559-LA,4559,LA,DR,Major Disaster,2020-08-28,2020,8,August,3,2020-08,2020,Hurricane,HURRICANE LAURA,East Carroll (Parish),6,Region 6,2020-08-22,2020-08-27,,0,0,1,1,0,22,35,99035,20251,2020-11-27,2020081804,,2024-08-27 18:22:14.800
b444394f-5564-4506-8c19-34f92061bb5f,EM-3541-AR,3541,AR,EM,Emergency,2020-08-27,2020,8,August,3,2020-08,2020,Hurricane,HURRICANE LAURA,Dallas (County),6,Region 6,2020-08-26,2020-08-28,2021-05-24,0,0,1,0,0,5,39,99039,20250,,2020081804,,2024-08-27 18:22:14.800
76ee0b4a-248d-4a73-aad6-48fc1588b526,EM-3540-TX,3540,TX,EM,Emergency,2020-08-24,2020,8,August,3,2020-08,2020,Hurricane,TROPICAL STORMS MARCO AND LAURA,San Augustine (County),6,Region 6,2020-08-23,2020-08-27,,0,0,1,0,0,48,405,99405,20245,,2020081804,,2024-08-27 18:22:14.800
6b288672-ce76-4ec0-948d-3c0bd688d387,EM-3539-MS,3539,MS,EM,Emergency,2020-08-23,2020,8,August,3,2020-08,2020,Hurricane,HURRICANE MARCO AND TROPICAL STORM LAURA,Perry (County),4,Region 4,2020-08-23,2020-08-29,2021-05-14,0,0,1,0,0,28,111,99111,20243,,2020081804,,2024-08-27 18:22:14.800
2766d1ec-e8a1-488f-92a5-14f080180e0c,EM-3537-PR,3537,PR,EM,Emergency,2020-08-22,2020,8,August,3,2020-08,2020,Hurricane,TROPICAL STORM LAURA,Guayanilla (Municipio),2,Region 2,2020-08-21,2020-08-23,2022-02-07,0,0,1,0,0,72,59,99059,20241,,2020081804,,2024-08-27 18:22:14.800
c223118f-680f-4ce3-8f77-0d2b9bfb2fea,EM-3537-PR,3537,PR,EM,Emergency,2020-08-22,2020,8,August,3,2020-08,2020,Hurricane,TROPICAL STORM LAURA,Loiza (Municipio),2,Region 2,2020-08-21,2020-08-23,2022-02-07,0,0,1,0,0,72,87,99087,20241,,2020081804,,2024-08-27 18:22:14.800
502da516-9eff-4c27-bf5a-5c875b090d9f,EM-3534-NC,3534,NC,EM,Emergency,2020-08-02,2020,8,August,3,2020-08,2020,Hurricane,HURRICANE ISAIAS,Cleveland (County),4,Region 4,2020-07-31,2020-08-04,2021-01-29,0,0,1,0,0,37,45,99045,20220,,2020072601,,2024-08-27 18:22:14.800
62e0bd07-3720-45d6-b1d7-fc6ba08669f1,EM-3534-NC,3534,NC,EM,Emergency,2020-08-02,2020,8,August,3,2020-08,2020,Hurricane,HURRICANE ISAIAS,Nash (County),4,Region 4,2020-07-31,2020-08-04,2021-01-29,0,0,1,0,0,37,127,99127,20220,,2020072601,,2024-08-27 18:22:14.800
